0.00002618,11200000.00000000
0.00012042,15000000.00000000
0.00018848,19500000.00000000
0.00025655,26100000.00000000
0.00031414,35500000.00000000
0.00035602,44500000.00000000
0.00038220,52600000.00000000
0.00040838,64000000.00000000
0.00042408,73300000.00000000
0.00043979,82400000.00000000
0.00045550,92000000.00000000
0.00046597,97600000.00000000
0.00047644,104000000.00000000
0.00049738,117000000.00000000
0.00052356,126000000.00000000
0.00054450,133000000.00000000
0.00056545,139000000.00000000
0.00059162,141000000.00000000
0.00061780,138000000.00000000
0.00064922,131000000.00000000
0.00067016,126000000.00000000
0.00069110,118000000.00000000
0.00071728,109000000.00000000
0.00074869,101000000.00000000
0.00077487,92500000.00000000
0.00080105,85700000.00000000
0.00082199,80200000.00000000
0.00084817,73300000.00000000
0.00087435,67300000.00000000
0.00090576,61500000.00000000
0.00094241,56200000.00000000
0.00098429,51900000.00000000
0.00102094,47800000.00000000
0.00106806,45800000.00000000
0.00110995,43300000.00000000
0.00115183,39500000.00000000
0.00117801,36200000.00000000
0.00120942,32400000.00000000
0.00123560,28900000.00000000
0.00129843,25100000.00000000
0.00137173,22600000.00000000
0.00145026,20300000.00000000
0.00150262,19800000.00000000
0.00155497,21100000.00000000
0.00160733,22300000.00000000
0.00165445,20300000.00000000
0.00169110,17500000.00000000
0.00173822,15300000.00000000
0.00176963,14500000.00000000
0.00180105,16000000.00000000
0.00185340,17500000.00000000
0.00187958,17500000.00000000
0.00192147,16000000.00000000
0.00196859,13500000.00000000
0.00202094,11700000.00000000
0.00206806,10200000.00000000
0.00211518,9440000.00000000
0.00216230,11000000.00000000
0.00218848,13000000.00000000
0.00223560,12000000.00000000
0.00228796,10200000.00000000
0.00231937,9950000.00000000
0.00234031,12000000.00000000
0.00237173,13500000.00000000
0.00239267,13500000.00000000
0.00242408,12700000.00000000
0.00244503,12000000.00000000
0.00246597,13500000.00000000
0.00249738,14500000.00000000
0.00252880,13000000.00000000
0.00258115,11000000.00000000
0.00261257,9190000.00000000
0.00263874,11500000.00000000
0.00264398,14000000.00000000
0.00266492,17300000.00000000
0.00267539,19000000.00000000
0.00271204,16800000.00000000
0.00272775,13200000.00000000
0.00275393,9700000.00000000
0.00280105,7170000.00000000
0.00284293,8430000.00000000
0.00287958,9700000.00000000
0.00289529,8180000.00000000
0.00291623,6920000.00000000
0.00294764,7680000.00000000
0.00297382,9950000.00000000
0.00297906,12000000.00000000
0.00299476,14500000.00000000
0.00301047,16000000.00000000
0.00304189,16500000.00000000
0.00306283,14700000.00000000
0.00307330,13200000.00000000
0.00309948,11200000.00000000
0.00312565,8940000.00000000
0.00316230,8430000.00000000
0.00317801,10700000.00000000
0.00318848,11200000.00000000
0.00321466,9950000.00000000
0.00324607,8430000.00000000
0.00326178,13000000.00000000
0.00326702,10500000.00000000
0.00327749,14500000.00000000
0.00332461,11500000.00000000
0.00336126,10200000.00000000
0.00338220,10700000.00000000
0.00341361,13200000.00000000
0.00343456,13700000.00000000
0.00346073,10500000.00000000
0.00348168,7170000.00000000
0.00348691,6410000.00000000
0.00351833,7170000.00000000
0.00352880,9190000.00000000
0.00354450,11000000.00000000
0.00357068,13000000.00000000
0.00359162,14500000.00000000
0.00362304,12200000.00000000
0.00364398,10500000.00000000
0.00366492,9700000.00000000
0.00368586,10200000.00000000
0.00370157,12000000.00000000
0.00371204,14200000.00000000
0.00371728,16500000.00000000
0.00374346,17500000.00000000
0.00377487,16000000.00000000
0.00379058,14000000.00000000
0.00383770,11200000.00000000
0.00385864,9190000.00000000
0.00388482,10500000.00000000
0.00390052,12700000.00000000
0.00392147,15500000.00000000
0.00393717,16300000.00000000
0.00395288,12500000.00000000
0.00396859,9700000.00000000
0.00399476,7680000.00000000
0.00403665,8940000.00000000
0.00405236,12000000.00000000
0.00407853,14200000.00000000
0.00412042,16000000.00000000
0.00415707,15300000.00000000
0.00418848,13000000.00000000
0.00420942,11000000.00000000
0.00424084,9700000.00000000
0.00426702,11500000.00000000
0.00427225,14000000.00000000
0.00427749,16500000.00000000
0.00428796,18500000.00000000
0.00429843,20100000.00000000
0.00431937,21100000.00000000
0.00434555,19500000.00000000
0.00437173,18000000.00000000
0.00439791,16300000.00000000
0.00442408,14700000.00000000
0.00445550,16000000.00000000
0.00446597,17500000.00000000
0.00448168,19000000.00000000
0.00450262,20800000.00000000
0.00452880,19500000.00000000
0.00456545,18000000.00000000
0.00459686,16300000.00000000
0.00462827,15000000.00000000
0.00464922,16500000.00000000
0.00466492,18300000.00000000
0.00467539,19500000.00000000
0.00468586,18800000.00000000
0.00469634,17500000.00000000
0.00470681,15500000.00000000
0.00473298,14500000.00000000
0.00476963,14200000.00000000
0.00482199,15300000.00000000
0.00486387,16300000.00000000
0.00491623,17500000.00000000
0.00495288,18800000.00000000
0.00500000,20100000.00000000
0.00502094,21800000.00000000
0.00504189,23800000.00000000
0.00506283,24800000.00000000
0.00508377,23600000.00000000
0.00509424,22100000.00000000
0.00512042,22100000.00000000
0.00513613,23300000.00000000
0.00516754,25400000.00000000
0.00519372,27400000.00000000
0.00521990,29100000.00000000
0.00525655,29900000.00000000
0.00528796,29100000.00000000
0.00531937,27900000.00000000
0.00535602,26900000.00000000
0.00540314,27100000.00000000
0.00544503,28400000.00000000
0.00548168,29600000.00000000
0.00550785,29600000.00000000
0.00552880,28400000.00000000
0.00554450,27900000.00000000
0.00556545,29100000.00000000
0.00557592,30700000.00000000
0.00558639,32200000.00000000
0.00559686,33900000.00000000
0.00560733,35700000.00000000
0.00561780,36700000.00000000
