1.199999999999999956e+00,1.000000000000000000e+02,1.199999999999999956e+00,9.000000000000000000e+04,8.000000000000000444e-01
1.199999999999999956e+00,2.000000000000000000e+02,1.399999999999999911e+00,1.100000000000000000e+05,8.199999999999999512e-01
1.399999999999999911e+00,1.000000000000000000e+02,1.199999999999999956e+00,1.100000000000000000e+05,8.199999999999999512e-01
1.399999999999999911e+00,2.000000000000000000e+02,1.399999999999999911e+00,9.000000000000000000e+04,8.000000000000000444e-01
1.199999999999999956e+00,1.000000000000000000e+02,1.399999999999999911e+00,9.000000000000000000e+04,8.199999999999999512e-01
1.199999999999999956e+00,2.000000000000000000e+02,1.199999999999999956e+00,1.100000000000000000e+05,8.000000000000000444e-01
1.399999999999999911e+00,1.000000000000000000e+02,1.399999999999999911e+00,1.100000000000000000e+05,8.000000000000000444e-01
1.399999999999999911e+00,2.000000000000000000e+02,1.199999999999999956e+00,9.000000000000000000e+04,8.199999999999999512e-01
