0.00001972942502818497, 10408163.265306115
0.000040022547914317884, 10204081.632653043
0.000060315670800451015, 10408163.265306115
0.00008060879368658393, 11020408.163265303
0.00010090191657271706, 11020408.163265303
0.00010766629086809477, 9999999.999999985
0.0001279594137542279, 9795918.367346928
0.00016178128523111602, 10204081.632653043
0.00018207440811724915, 10204081.632653043
0.00020913190529876, 10612244.897959173
0.0002226606538895152, 10816326.530612245
0.0002429537767756481, 9999999.999999985
0.00025648252536640374, 9591836.73469387
0.00027677564825253666, 9795918.367346928
0.00028354002254791437, 9591836.73469387
0.00028354002254791437, 7755102.040816322
0.0002903043968432921, 8367346.93877551
0.0003038331454340475, 8367346.93877551
0.0003241262683201804, 9183673.46938774
0.0003241262683201804, 9795918.367346928
0.00036471251409244646, 9999999.999999985
0.0003850056369785796, 9999999.999999985
0.0004052987598647125, 9999999.999999985
0.00041206313416009, 10408163.265306115
0.00043912063134160084, 9999999.999999985
0.00045264937993235647, 8775510.204081625
0.00045941375422773397, 8979591.836734682
0.0004864712514092446, 9999999.999999985
0.0005067643742953777, 9999999.999999985
0.0005270574971815106, 9999999.999999985
0.0005473506200676438, 9387755.102040812
0.0005541149943630215, 8367346.93877551
0.0005541149943630215, 8163265.306122437
0.000560879368658399, 9387755.102040812
0.0005676437429537767, 9999999.999999985
0.0005879368658399098, 9999999.999999985
0.0006149943630214207, 9999999.999999985
0.0006352874859075536, 9795918.367346928
0.0006488162344983088, 9387755.102040812
0.0006691093573844419, 8979591.836734682
0.0006894024802705748, 9387755.102040812
0.0006894024802705748, 9999999.999999985
0.0007029312288613304, 11020408.163265303
0.0007096956031567079, 11224489.795918345
0.0007367531003382186, 9999999.999999985
0.0007502818489289742, 9795918.367346928
0.0007638105975197294, 9795918.367346928
0.0007841037204058625, 9795918.367346928
0.0007976324689966177, 10408163.265306115
0.0008043968432919955, 11020408.163265303
0.0008246899661781286, 11632653.061224476
0.0008246899661781286, 9591836.73469387
0.0008314543404735063, 10816326.530612245
0.0008314543404735063, 9183673.46938774
0.0008585118376550167, 9999999.999999985
0.0008652762119503946, 10204081.632653043
0.000899098083427283, 10204081.632653043
0.0009058624577226605, 9999999.999999985
0.0009464487034949267, 9183673.46938774
0.0009532130777903042, 8979591.836734682
0.000980270574971815, 9999999.999999985
0.0009870349492671925, 8979591.836734682
0.0009870349492671925, 11428571.428571418
0.001007328072153326, 11020408.163265303
0.0010140924464487034, 10612244.897959173
0.0010276211950394588, 9795918.367346928
0.0010411499436302142, 9591836.73469387
0.00108173618940248, 9591836.73469387
0.001088500563697858, 9795918.367346928
0.0010952649379932355, 10816326.530612245
0.0010952649379932355, 11020408.163265303
0.0011223224351747463, 11632653.061224476
0.0011358511837655017, 11224489.795918345
0.0011493799323562572, 10204081.632653043
0.0011629086809470121, 9591836.73469387
0.0011629086809470121, 8979591.836734682
0.0011629086809470121, 8571428.571428552
0.001189966178128523, 9387755.102040812
0.0012034949267192784, 9591836.73469387
0.0012170236753100338, 9591836.73469387
0.0012237880496054113, 9387755.102040812
0.0012440811724915442, 9183673.46938774
0.0012576099210823, 9183673.46938774
0.0012779030439684326, 9387755.102040812
0.0013117249154453213, 9795918.367346928
0.0013252536640360763, 10204081.632653043
0.0013320180383314542, 11224489.795918345
0.0013387824126268322, 12040816.326530606
0.0013523111612175876, 12244897.959183663
0.0013658399098083426, 11224489.795918345
0.00137260428410372, 11020408.163265303
0.0013928974069898534, 10612244.897959173
0.0014199549041713643, 9999999.999999985
0.0014402480270574967, 10204081.632653043
0.00146054114994363, 10612244.897959173
0.0014740698985343855, 11632653.061224476
0.0014808342728297634, 12448979.59183672
0.0015011273957158964, 13469387.755102038
0.0015146561443066518, 13673469.387755081
0.0015214205186020293, 15306122.448979586
0.0015281848928974068, 14285714.285714284
0.0015349492671927843, 16326530.61224489
0.00154847801578354, 17346938.775510207
0.0015552423900789176, 17755102.040816307
0.0015620067643742955, 19387755.102040812
0.0015755355129650505, 20408163.265306115
0.0015822998872604284, 20816326.53061223
0.0015958286358511839, 21836734.693877533
0.0016161217587373163, 22653061.22448978
0.0016296505073280722, 23265306.122448966
0.0016364148816234497, 24285714.28571427
0.0016431792559188276, 26122448.97959183
0.0016431792559188276, 26734693.877551004
0.0016499436302142051, 27959183.67346938
0.001677001127395716, 28979591.836734682
0.0016905298759864714, 29387755.102040797
0.0017040586245772264, 30408163.2653061
0.0017311161217587372, 32857142.857142836
0.0017378804960541147, 33265306.122448966
0.0017514092446448701, 35306122.44897959
