0.0,10000000.0,10000000.0,0,0
1e-07,10014739.961925983,10000000.000006048,9.47187738426739e-06,0
2e-07,10029498.346201798,10000000.000030246,2.8427470323234386e-05,0
3e-07,10044275.17134661,10000000.00008471,5.687862887994552e-05,0
4e-07,10059070.455831239,10000000.000181576,9.48372149789793e-05,0
5e-07,10073884.218137205,10000000.000332987,0.00014231510241331254,0
6e-07,10088716.476756705,10000000.00055111,0.00019932417685117893,0
7e-07,10103567.250192625,10000000.000848124,0.00026587633584291897,0
8e-07,10118436.556958511,10000000.00123622,0.00034198348882782405,0
9e-07,10133324.415578552,10000000.001727605,0.00042765755714096614,0
1e-06,10148230.844587581,10000000.002334507,0.0005229104740200323,0
1.1e-06,10163155.862531051,10000000.003069166,0.0006277541846121293,0
1.2e-06,10178099.487965016,10000000.003943829,0.0007422006459805918,0
1.2999999999999998e-06,10193061.739456149,10000000.004970772,0.0008662618271118008,0
1.4e-06,10208042.635581685,10000000.006162275,0.000999949708921952,0
1.5e-06,10223042.19492944,10000000.007530643,0.0011432762842638524,0
1.6e-06,10238060.436097786,10000000.009088187,0.0012962535579336882,0
1.6999999999999998e-06,10253097.377695639,10000000.010847243,0.0014588935466777954,0
1.8e-06,10268153.038342439,10000000.012820153,0.0016312082791994074,0
1.9e-06,10283227.436668152,10000000.01501928,0.0018132097961654152,0
2e-06,10298320.59131324,10000000.017457005,0.002004910150213096,0
2.1e-06,10313432.520928651,10000000.020145718,0.0022063214059568465,0
2.2e-06,10328563.244175814,10000000.02309782,0.0024174556399949045,0
2.3e-06,10343712.77972662,10000000.026325738,0.0026383249409160686,0
2.4e-06,10358881.1462634,10000000.029841915,0.00286894140930639,0
2.4999999999999998e-06,10374068.362478925,10000000.033658803,0.00310931715775587,0
2.5999999999999997e-06,10389274.44707638,10000000.03778887,0.0033594643108651482,0
2.7e-06,10404499.418769352,10000000.042244604,0.0036193950052521738,0
2.8e-06,10419743.296281835,10000000.047038501,0.003889121389558882,0
2.8999999999999998e-06,10435006.098348176,10000000.052183086,0.004168655624457842,0
3e-06,10450287.843713101,10000000.057690881,0.004458009882658905,0
3.1e-06,10465588.551131673,10000000.063574435,0.0047571963489158545,0
3.2e-06,10480908.2393693,10000000.069846313,0.00506622722003303,0
3.2999999999999997e-06,10496246.92720169,10000000.076519094,0.005385114704871941,0
3.3999999999999996e-06,10511604.633414868,10000000.08360537,0.005713871024357883,0
3.5e-06,10526981.37680515,10000000.091117747,0.006052508411486544,0
3.6e-06,10542377.176179113,10000000.099068858,0.006401039111330592,0
3.6999999999999997e-06,10557792.050353602,10000000.107471343,0.006759475381046251,0
3.8e-06,10573226.018155709,10000000.11633785,0.007127829489879885,0
3.9e-06,10588679.098422742,10000000.125681061,0.007506113719174556,0
4e-06,10604151.310002236,10000000.135513658,0.007894340362376573,0
4.1e-06,10619642.67175192,10000000.145848347,0.008292521725042046,0
4.2e-06,10635153.202539708,10000000.15669785,0.008700670124843412,0
4.2999999999999995e-06,10650682.921243677,10000000.168074893,0.009118797891575957,0
4.4e-06,10666231.846752059,10000000.179992236,0.009546917367164339,0
4.5e-06,10681799.997963233,10000000.192462638,0.009985040905669085,0
4.6e-06,10697387.393785682,10000000.205498884,0.010433180873293089,0
4.7e-06,10712994.053138012,10000000.219113778,0.010891349648388095,0
4.8e-06,10728619.994948905,10000000.23332013,0.01135955962146116,0
4.9e-06,10744265.238157133,10000000.248130765,0.01183782319518114,0
4.9999999999999996e-06,10759929.801711513,10000000.263558537,0.012326152784385126,0
5.0999999999999995e-06,10775613.704570908,10000000.279616298,0.012824560816084893,0
5.199999999999999e-06,10791316.965704218,10000000.296316937,0.013333059729473335,0
5.3e-06,10807039.604090342,10000000.313673338,0.013851661975930882,0
5.4e-06,10822781.638718182,10000000.331698414,0.014380380019031924,0
5.5e-06,10838543.08858661,10000000.350405086,0.014919226334551196,0
5.6e-06,10854323.972704466,10000000.3698063,0.015468213410470187,0
5.7e-06,10870124.310090538,10000000.38991501,0.016027353746983507,0
5.7999999999999995e-06,10885944.119773543,10000000.410744188,0.01659665985650527,0
5.899999999999999e-06,10901783.420792105,10000000.432306828,0.017176144263675443,0
6e-06,10917642.23219475,10000000.454615928,0.0177658195053662,0
6.1e-06,10933520.57303988,10000000.477684513,0.01836569813068826,0
6.2e-06,10949418.462395765,10000000.501525618,0.018975792700997213,0
6.3e-06,10965335.91934052,10000000.526152302,0.019596115789899848,0
6.4e-06,10981272.962962087,10000000.551577624,0.02022667998326044,0
6.5e-06,10997229.612358218,10000000.57781468,0.020867497879207053,0
6.5999999999999995e-06,11013205.886636464,10000000.604876565,0.021518582088137832,0
6.699999999999999e-06,11029201.80491416,10000000.632776398,0.022179945232727268,0
6.799999999999999e-06,11045217.386318391,10000000.661527306,0.022851599947932462,0
6.9e-06,11061252.649985997,10000000.69114245,0.02353355888099938,0
7e-06,11077307.615063535,10000000.721634986,0.02422583469146909,0
7.1e-06,11093382.300707275,10000000.753018107,0.02492844005118398,0
7.2e-06,11109476.726083182,10000000.785304999,0.025641387644293995,0
7.2999999999999996e-06,11125590.910366884,10000000.818508886,0.026364690167262828,0
7.3999999999999995e-06,11141724.872743681,10000000.852642993,0.027098360328874124,0
7.499999999999999e-06,11157878.632408498,10000000.887720568,0.02784241085023766,0
7.6e-06,11174052.208565893,10000000.92375487,0.028596854464795513,0
7.699999999999999e-06,11190245.620430017,10000000.960759185,0.029361703918328232,0
7.8e-06,11206458.88722461,10000000.998746809,0.030136971968960972,0
